id,jour,hippo,numcourse,cl,dist,partant,typec,numero,cheque,cheval,sexe,age,cotedirect,coteprob,recence,ecurie,distpoids,ecar,redkm,handiecords,corde,defoeil,recul,gains,musiquept,musiqueche,m1,m2,m3,m4,m5,m6,jockey,musiquejoc,montesdujockeyjour,couruejockeyjour,victoirejockeyjour,entraineur,musiqueent,monteentraineurjour,courueentraineurjour,victoireentraineurjour,coursescheval,victoirescheval,placescheval,coursesentraineur,victoiresentraineur,placeentraineur,coursesjockey,victoiresjockey,placejockey,dernierhippo,dernierealloc,derniernbpartants,dernieredist,derniereplace,dernierecote,dernierJoc,dernierEnt,dernierProp,proprietaire,nbcoursepropjour,europ,amat,arrive,txrecl,pays,meteo,lice,natpis,pistegp,prix,poidmont,pourcVictEntHippo,pourcPlaceEntHippo,pourcVictJockHippo,pourcPlaceJockHippo,pourcVictChevalHippo,pourcPlaceChevalHippo,nbrCourseJockHippo,nbrCourseEntHippo,nbrCourseChevalHippo,pere,mere,peremere,coteleturf,tempstot,vha,recordG,txreclam,gainsCarriere,gainsVictoires,gainsPlace,gainsAnneeEnCours,gainsAnneePrecedente,jumentPleine,indicateurInedit,handicapDistance,handicapPoids,nbCourseCouple,TxVictCouple,TxPlaceCouple,nbVictCouple,nbPlaceCouple,nbCourseCoupleHippo,TxVictCoupleHippo,TxPlaceCoupleHippo,nbVictCoupleHippo,nbPlaceCoupleHippo,id,createdAt,updatedAt
356,2019-02-17T05:00:00.000Z,Montauban,2270527020,1er,2400,13,Attelé,8,10.000 €,Carthaginois,H,7,0,0,21,,,,,,0,D4,0,44 060 €,3a(18)8Dista15a13a,3a (18) 8 dist.a 15a 13a 8a 9a 2a 8a 2a 14a 2a (17) 10a 1a 4a Aa 10a 12a 7a 3a Npl.a 1a (16) Da 7a Aa 8a 5a 2a 4a 4a 10a 9a 5a 5a 8a 6a 8a 7a 8a 8a 9a (15) 9a 2a 10a 5a 2a 2a 2a 8a ,3,8,0,0,0,0,Mlle S. Treich,2m 5m 4a Dm 5a 4m 10a 9m 4a 4a 4m 12m Da 2a 4a 5m 11m Da 3a 5m (18) 4m Dm 8a 2m 6a Da 10a 6a 1m Da 5a 5m 9m 2a 1m 5a Da Dm 1m 8m 4a 6m 3a 1m 4m Dm 6m 1m Dm 4a Da 1m 4m 11m 3m 6m 7m 4m 2m 2m Dm Dm 1m 2a 13a 2m 3a 5m 7a 8a Da 3m 9m 4a 5m 1m 1a Dm 9a 2m 1a 1m 1m 2a 5a Dm Dm 8m 2a 4m 3m Dm 2m 4m 3m 3m 3a Dm Dm 1a ,1,1,1,S. Zamparo,Dm 9a 4m Da 2a 6a 10a 3a 5m Dm Da 7a 7a 7a 5m Dm (18) 9a 13a Da Da 9a 14a 12a Da D 5 a 12a 7a 10a 10a 8a D 9 a 3a 11a Dm 10a Da Da 9a Da 2a Da 8a 1a 8a 8a 9a 6a 6a 9a 10a Da Dm 8m 5a 6a 10a 4a Dm 5m 4a 13a 12a 4a 14a 11a Da 8a 9a Dm Da 3a 6a 5m 1a 11a 8a 6a 6a 3a ,3,3,2,48,2,12,79,2,8,102,13,35,Agen,4.000 €,14,2575,3e,0,M. J.-M. Empeytaz,S. Zamparo,,,0,,,,,,,,,,,,0,50,0,0,0,0,9,2,0,,,,,,,"1'16""",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705270208,2019-02-17T23:38:11.000Z,0000-00-00 00:00:00
357,2019-02-17T05:00:00.000Z,Montauban,2270527020,10e,2425,13,Attelé,9,10.000 €,Cocktail Gaby,H,7,0,0,84,,,,,,0,0,1,44 680 €,(18)11a0m9a10a,(18) 11a Npl.m 9a 10a 6m 4m 1a 5a 5a 3a 5a Da Da 1a 10a 7a Da 6a (17) 10a 5a Npl.a 5a 6a 9a Da 9a 4a 10a 1a Npl.a Da 6a 9a (16) Npl.a 8a 3a Npl.a 6a 8a 9a 7a 6a Da Aa Da 10a Da 8a Da 2a Npl.a Npl.a 5a 7a Da 5a 6a 8a (15) 5a 7a 9a 8a 9a 7a 1a 4a 5a ,11,10,9,10,6,4,J. Pasquier,12a 11a 5a Da 13a (18) 11a 6a Da 12a Da Da Da 2a 13a Da 11a 4a 10a Da 6a Da 8a Da 12a 6a 11a 9a 12a 9a Da Da Da 9a 11a 3 dist.a Aa Da 15a 8a 4a 16a Da 3a 10a Da Npl.a 2a 8a 4a Npl.a 10a 14a 5a Da 11a 11a 7a Da ,1,1,0,G. Paillé,8a Aa Da 11m Dm 10a 14a 5m (18) Da 12a Dm 13a 8a 10a 8a 7a 11m 9m Da 12a 9a 11a 14a Npl.m Da 11m Da 9a Da 5a 13a 8a 12a 14a 13a 12a Da 11a Da 13a 7a 14m 5a 7m Npl.a Npl.m 10a Da 8m Da Dm 8m 6m 7a Dm 4m 12a 8m Da Da 3a Da 13a 6m 5a 8a Aa 4a 11m Da 7a 9a Da 12a 8m 9a 7a 5a Dm 2a Da 7a Da 8a 7a 7a Da 8m 9a 6a 6a 7a 7m 11a 8a 11a 7a 5a 5m Dm ,5,5,0,67,4,7,186,1,5,58,0,3,Agen,6.000 €,16,2625,11e,0,M. H.-C. Bakker,G. Paillé,,,0,,,,,,,,,,,,3.45,6.9,0,20,0,0,10,29,0,,,,,,,"1'15""1",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705270209,2019-02-17T23:38:11.000Z,0000-00-00 00:00:00
358,2019-02-17T05:00:00.000Z,Montauban,2270529039,7e,2400,13,Monté,1,10.000 €,Elroy Grand Pré,H,5,0,0,70,,,,,,0,0,0,5 410 €,(18)6a11a7a4a,(18) 6a 11a 7a 4a Da D 6 a Da 2a 4a ,6,11,7,4,10,10,M. Cantin,5m 9a 6m 10m Da Dm (18) 5a Dm 12a 5a Da Dm Dm 10a Dm 7a 6m Dm 12a Da 1a 8a Dm 13a 4a 4m 10a Dm 1a 5m 8m Dm Dm 9a 9m 6a 7m 6m 8m Dm Dm Dm 5a 3m Npl.a 7m Dm 9a 8m 1m 4a 11a 9m 9a Dm 13m ,1,1,0,J.-A. Lamaison,10a 12a 12a 2a (18) 14a 8a 6a 11a 11a 9a 7a 4a 14a 4a 13m 9a 3a 4a Da 8a 8a 8a 5a 9a 5a 9a 11a Da 8a 5a 9a 4m 6a Da Dm 10a 10a 4a 4a 11a Dm 5a 7a 6a Da D 6 a 7a 3a 8a Da 2a 7a 7a 2a 7a 6a 7a 7a 5a 10a 4a 5a 10a Da 10a 12a 10a 9a 8a ,2,2,0,9,0,1,69,0,5,56,3,4,Bordeaux - Le Bouscat,13.000 €,12,2650,6e,102,T. Couvrechel,J.-A. Lamaison,,,0,,,,,,,,,,,0,0,0,0,21.43,0,0,14,3,0,,,,,,,"1'19""5",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290391,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
359,2019-02-17T05:00:00.000Z,Montauban,2270529039,dai,2400,13,Monté,2,10.000 €,Exocet de Corday,H,5,0,0,14,,,,,,0,0,0,10 850 €,Aa11a(18)DaDa,Aa 11a (18) Da Da Da 11a 7m 5a Da Dm (17) 8m Da Dm 5a 8a 6a 7a 7a 2a Da 2a 7a 5a ,10,11,10,10,10,11,B. Clairet,Da 8a (18) 8a 2a Da 2a 9m 8a 10a Da Da Dm 8m 3a 3a Dm 8m Da Dm 10m 6a 3m 4a 6m Dm 5a 8m Da 7m Dm 7m 2m 6a 6a Da 8a Dm 3a ,1,1,0,M. Messager,8a 5a Da 6a 7a Da Da 9a Da Aa 4a 17a Dm 10a Da Da 11a 8a 3a Da Da Da Da 7a Da 12a 6m 10a 8a Da 1a 9m 10m 10a 8a Da Da (18) Dm 9a Dm Da 7a Da Da Da Da 8m 3a 9a 2a 5a Da 3a Da Da 1a Da 8a 4a 9a 7a Da Da Da 9a Da 7a 5a 9a Da 6a 3a 8a 8a 8a 6a Da 10a 8a Da Da 9a 10a 9a 8a 8a Da 9a 8a 3a 3a 7a 13a 10a 10a Da 5a 5a 9a 10a ,4,4,0,23,0,2,360,8,33,38,0,7,Agen,14.000 €,18,2625,arr.,0,M. Messager,M. Messager,,,0,,,,,,,,,,,0,0,0,0,0,0,100,0,5,1,,,,,,,"1'18""4",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290392,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
360,2019-02-17T05:00:00.000Z,Montauban,2270529039,3e,2400,13,Monté,3,10.000 €,Eagle Rainbow,H,5,0,0,7,,,,,,0,0,0,13 700 €,8aDaDm5m(18),8a Da Dm 5m (18) Da 7a Da 6a Da Dm 7a Dm 7m Da Dm (17) Da 4m Da 3a Da Da 8a 4a Da 1a dist.a Da 3a (16) Da 9a ,8,10,10,5,10,7,J. Asselie,10a 9a 10a Dm 8a Dm 9a 8a 8a 7a 11m 13a Dm (18) 4m 7a 6m 1a 5a 9a 12a 3m 9a 12a 11a 14a 2a 5a 10a 11a 7a Da 6a 13a 8m 1a 6a Da 2a 7a 10a 7a Da 4a 8a Da 9a 9a 6a 9m 3a 9a 8a 7a 2a 7a 6a 5a 9m 9a 2a Da Da Da 8a Dm 3a 12a Da 1m 8a Da 1m 3a Da 8a 6a Da 10a 4a 8a Da 2a 2a 6a 6a Da 4a 4a 5a 13a 3a 4a 4m 1a 10a 1 dist.a 8a 2a Dm Dm ,4,4,0,G. Paillé,8a Aa Da 11m Dm 10a 14a 5m (18) Da 12a Dm 13a 8a 10a 8a 7a 11m 9m Da 12a 9a 11a 14a Npl.m Da 11m Da 9a Da 5a 13a 8a 12a 14a 13a 12a Da 11a Da 13a 7a 14m 5a 7m Npl.a Npl.m 10a Da 8m Da Dm 8m 6m 7a Dm 4m 12a 8m Da Da 3a Da 13a 6m 5a 8a Aa 4a 11m Da 7a 9a Da 12a 8m 9a 7a 5a Dm 2a Da 7a Da 8a 7a 7a Da 8m 9a 6a 6a 7a 7m 11a 8a 11a 7a 5a 5m Dm ,5,5,0,30,1,3,186,1,5,180,10,30,Agen,13.000 €,12,2050,8e,0,G. Paillé,G. Paillé,,,0,,,,,,,,,,,0,3.45,6.9,0,14.29,0,0,14,29,1,,,,,,,"1'15""8",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290393,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
361,2019-02-17T05:00:00.000Z,Montauban,2270529039,dai,2400,13,Monté,4,10.000 €,Exactly,H,5,0,0,65,,,,,,0,DP,0,15 230 €,(18)DaDmDm6m,(18) Da Dm Dm 6m 8a 2m Dm 9m 2m Da Am Npl.a 3m 6a 8a Da (17) 9a Da 8a Dm Da 1a 5a 7a Da Da 8a ,10,10,10,6,8,2,P. Gesret,4m 6m 7m 5m 9a 5a 4a 11a 6a Dm Da 8m Da 1m 5a 13a Dm Dm 11a Da 14a Da (18) 9a 7m 1a 7m 2a 4a Da Da 5m Da 11a 8a 9a 13a Da 3a Dm 11a Da Da 9a Da 2a Da 2a Da 3m 4a 4a 1a 2a Da 11a 2a 3a 3a Da 7a 4m 8a 13a 1a Da 2a 4m Da 5a Da 1m Da 8a D 9 a Aa 7a 3m 12a 9a Da Da Dm 15a Da 4a 5a 1m 4a Da 10a 11a 13a 4a 13a 3a 1m 4a 3a Da 9a ,2,2,0,D. Prost,Da Da 2a 3a 10a 13a 2a 8a Da Da Da 5a (18) 12a 4a Da 2a Da 7a Dm 1a 4a 5a Da Da 8a 5a Da 7a 7a 4a 14a 9a 12a 8a Da 7a 6a 6a Da 3a 8a Da 4a Da Dm 11a 1m 8a 2a 6m Da 7a 3a D 2 a 9a 8a Da 8a 8a 8a Dm 13a 1m 9a 3a 10a Da 2a 12a 10a 7a 8a 4a D 2 m 11a 9a Da 4a Da 6a 1a 3a 7a 1a Da 8a 16a 4a 13a 11m 6a 1a 13a 3a 8a 7m 15a ,2,2,0,27,1,4,97,6,17,258,21,57,Graignes,20.000 €,14,2700,dai,46,B. Rochard,E.-G. Blot,e.g. blot,,0,,,,,,,,,,,0,0,28.57,20,40,0,0,30,7,0,,,,,,,"1'16""6",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290394,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
362,2019-02-17T05:00:00.000Z,Montauban,2270529039,dai,2400,13,Monté,5,10.000 €,Evermoko,H,5,0,0,8,,,,,,0,D4,0,15 450 €,Dm(18)Dm9aDm,Dm (18) Dm 9a Dm 6m Dm 11m Dm Dm Dm 5m 5m 3m Dm (17) Dm 3m Dm Dm 4m Dm 7m 6m Dm ,10,10,9,10,6,10,C.-C. Vaugrante,15a Da 16m 12a Dm Da Da Dm 7a (18) 11m 8m Da 6a 8m Da 3a Dm Da 7a 7m 3a 8a 2m Da 7m Dm 7a 4a 3a Dm Dm 5m 6m 2a 10a 8a Dm 4a 6a Dm 14a Dm 7a Dm Da 12a Npl.a 3a 7m Dm Dm 6m 8a Dm 6a 5m Da Da 6m 6m 6m 3m D 5 a 1m 3a 5a Da Dm 4a 1a Da 5a 5a 7a ,1,1,0,P.-J. Cordeau,13a 10a Dm 11a Am (18) 9a 13a 9a Da 5a 12a 1a Da 11a 7a 11a Da 12a dist.a 9m 7a 7a 6a 2m 8a 11m 7a Da Da Da 9a 7a Da 8a 6a 5a Da 2a Aa 9a 12a 14a 11a 6a 8a 5a 9a 7a 1a 2a 8a 5a Da Da Da 2a Da 9a Da 6a Da 6a 8a Npl.a 6a 8a 3a 9a 6a Da Dm Da 6a Da 15a 10a 10m 2a 4a Da 11m 9a 4a 7a 7a Da 9a 10a 6a Npl.a 9a 9a 5a 9a 7a 9m 10a Da dist.a Dm ,2,2,0,23,0,2,142,2,10,74,2,10,Toulouse,18.000 €,14,2325,dai,0,Mlle A. Toussaint,P.-J. Cordeau,ecurie val de creuse,,0,,,,,,,,,,,0,0,12.5,0,0,0,0,0,8,0,,,,,,,"1'16""5",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290395,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
363,2019-02-17T05:00:00.000Z,Montauban,2270529039,dai,2400,13,Monté,6,10.000 €,Dragon du Bocage,H,6,0,0,186,,,,,,0,DP,0,22 940 €,(18)0aDm5a8m,(18) Npl.a Dm 5a 8m 4a Da 12m Da 9a Da Da 2a Da (17) 1a 8a 9m 10m 10m 2m 6a Da 8a 7a 4a 5a 5a 7a 7a (16) 7a Npl.m 7a 3a Da 2a 5a Da ,10,10,5,8,4,10,R. Le Creps,4a 2a Dm Da 6a Da Dm 11m 3a 5a 6a 2a 5m 3a 7a Da Dm 4m 7a Dm 2a Da Da Da Dm 2m Da Da (18) 6m Da 2a Npl.m 8m 8m 8m 4a 3a 15a Dm 11a 5m Dm 9m 8a 5m 10a 13a 10a 3a 2a 2a Dm 10a 4a Da 4a 6a 7a 8a Da Da Da Da 8a Da 14a 6a Da 6a Dm 5a 11a 2m 6a Da 8m 6a Dm 5a 8a Da 3a Da Da 7a Aa 2m 6a 11a Da 2a Da 4m 3a 11a 7a Da 4a Da 2a ,3,3,0,G. Beaufils,Am 9m 4a Da 6a Dm 12m 8a Da 9m Npl.a Da (18) 8a 10a 7a 4m 2m Dm Da 1m 1m Da 9a 8m Da 8a 10m 11m 8m 8a 6a Da Da 9a Da 6m 7a Npl.a Da Da Da 5a Da 3a 8a 6m 3a 3a 8a 6m 10m 9m 9a 2a Da 3m 7a Npl.m 3m 9a Dm Da 9a 6a 3a 8a 11a 8a Da 12a Da Da Dm 4a 4m 4a Da 6a 7a 6a 2a Da 7m Da 4a 9a Da 9a Da 3a Da Da Da Da 9a Da 1a 8a 8a 10a ,1,1,0,36,1,5,189,6,25,198,7,31,Gournay-en-Bray,15.000 €,13,2550,NP,0,A. Lhérété,P.-M. Enault,,,0,,,,,,,,,,,0,0,0,10.26,23.08,0,0,39,0,0,,,,,,,"1'17""4",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290396,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
364,2019-02-17T05:00:00.000Z,Montauban,2270529039,6e,2400,13,Monté,7,10.000 €,Duchesse de Boucé,F,6,0,0,70,,,,,,0,DP,0,24 410 €,(18)8m9a6a5a,(18) 8m 9a 6a 5a 5a 9a Da 7a 11a Da 3a (17) Npl.a Npl.a Da Da 3a Npl.a 9a Da Npl.a 7a 3a 9a 1a 3a Da 5a 6a 5a 3a 4a 2a (16) Npl.a 8a 8a 9a Da Da 9a 9a 7m 5a Da 4a ,8,9,6,5,5,9,F. Broust,5m 4m 7a Da Da Dm 7m Dm 6m 4a Dm 10a 9m Da Dm 6a 5m 12a 6m Da Dm 1a 10m (18) 8m Dm Dm Da Da 2m 13a 8m 7a 6a Dm D 4 m Da 10a 8a 1m 4m 3a Dm 4a 7a 5a 8m 10m 8m Dm 10m 4m 8a 2m Da 5a 12a 7m 6a 3m 12a 7a 7m 4m 13a 9a 2a 10m 2m 13a 9m 6m 11a Dm 5a 10m 4a 7a 9a 2m 6m 2m 4m 2a 2a Da 4m 5m 5a 7m Da 4a Dm 2a 8a Da Dm 2a 4m 4m 7a ,2,2,0,M. Messager,8a 5a Da 6a 7a Da Da 9a Da Aa 4a 17a Dm 10a Da Da 11a 8a 3a Da Da Da Da 7a Da 12a 6m 10a 8a Da 1a 9m 10m 10a 8a Da Da (18) Dm 9a Dm Da 7a Da Da Da Da 8m 3a 9a 2a 5a Da 3a Da Da 1a Da 8a 4a 9a 7a Da Da Da 9a Da 7a 5a 9a Da 6a 3a 8a 8a 8a 6a Da 10a 8a Da Da 9a 10a 9a 8a 8a Da 9a 8a 3a 3a 7a 13a 10a 10a Da 5a 5a 9a 10a ,4,4,0,44,1,7,360,8,33,161,4,21,Vire,17.000 €,16,2825,8e,38,Mlle C. Marchand,M. Cheradame,,,0,,,,,,,,,,,0,0,0,0,0,0,0,1,5,0,,,,,,,"1'16""7",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290397,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
365,2019-02-17T05:00:00.000Z,Montauban,2270529039,5e,2400,13,Monté,8,10.000 €,Djinn du Buisson,H,6,0,0,22,,,,,,0,0,0,30 689 €,8a(18)11a10a9a,8a (18) 11a 10a 9a 15a Aa 2a (17) 8a 11a 8m 4m 8a 6 dist.a 9a 4a Da Npl.a 8a 10a 4a 6a Da (16) 4a Da 7a 4a 3a 9a 1a 5a 1a 1a 2a 4a 5a 5m 7a (15) 6m 3a ,8,11,10,9,15,10,F. Poisson,Da 6a Dm 7a 11a 10a 5m 9a Da 1a 4a 2a 6m 4m (18) 10m 11m 9a 7a Da Dm Dm 8m 5m 9a 7a D 7 m 9m 10m 10m 5m 14a 5a 7a Da Dm Dm 10a Dm Dm Dm 3a 8a Dm 6a 1a 5m 9a 1m Da 9a 4m 8a 6m 10a 4m 1m 12a 2m 4m Npl.a 1a Dm 4a 4m Da Da 4m 3a 3 dist.a 11m 8a Dm 4m Dm Dm 6m 6a 11a 9m 3a 7m 9m 1a 1m 10m 4a Da 8m 7m Dm 10a Dm 1m 9a 4m 6m 8a 10a Dm Da ,4,4,0,M. Gauvin,Da 7a 7a 5a 7a 2a 7a 4a 7a 8a 6a 8a Da 6a 7a 6a 11a 1a (18) 4a Da 4a Da Da 2a 10a 11a 8a 3a 4a 11a 2a Da 4a Da 8a 5a 5a 12a 13a 5a 10a 3a 10a 15a 11a Da 12a 8a 9a 3a 9a Da 9a 6a 11a 12a Da 11a 15a 11a 4a 8a 10a Npl.a Da 1a 2a 11a 2a 8a 12a 2a 9a 3a 6a 5a 1a 3a 11a 7a 11a Da 4a 4a 7a Da 1a 8a 3a 5a Da 1a 3a 2a Da 3a Da Da 3a 8a ,1,1,0,39,3,7,221,11,46,106,8,13,Saint-Galmier,16.000 €,14,2650,8e,42,B. Clairet,M. Gauvin,ecurie martial gauvin,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,,,,,,,"1'16""1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290398,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
366,2019-02-17T05:00:00.000Z,Montauban,2270529039,dai,2400,13,Monté,9,10.000 €,Duel de Beylev,H,6,0,0,70,,,,,,0,D4,0,30 430 €,(18)7a8a17a10a,(18) 7a 8a 17a 10a 1a Npl.a 7a (17) 3a 7m 11a 9a Da 3a 5a 9m Da 2a 5a Da 6m (16) 5a 9a 3a 4a 3a 6a 1a 4a 10a ,7,8,17,10,1,10,Mlle M. Darbord,Dm 2m 8m 3m 6m 4m 5m 7m Dm 4m Dm 1m 2m 7m 2m 7m 8m (18) 5m 8m 3m Dm Dm 13m 4m 3m 1m Dm 3m Npl.m 5m Dm 11m Dm 8a 8m 9m 10m 11a 7m 5m Dm 9m 2m Dm 5m Dm 2m 9a 5m 13m 9m Am 2m 3m 4m 8m 4m 2m Da 8m 8m 7m 6m 13m Dm 6m Dm 4m 3m 3m 10m 8m ,1,1,0,K. Thonnerieux,5m Da 9a 4a 6a 5a 9a 11a Da 9a 17a 6a 4a 1m 10m Am 10a 7 dist.m Da 1a 2a 2a Da 8a 3a 7a 12a 2m 7a Da Da D 8 a D 6 a 1a Da 12a 2a 1m 4a Da 13a 10m 10a 10m 12a Da 8m Dm 6a 2m 5a Dm 14a 11a 3a 4a 8a (18) 8a 4a 3a Da Da 3a Da 4a 1m 8m 6a 5a 4a 10a 14a 8a 2a 13a 8a Da 9a D 5 m 7a 10a 13a 4a 7a 11a 10a Da Da Da 8a 11m 5a 9a 14a Da 6a 7a 10a 7a 11a ,1,1,0,29,2,7,388,40,97,72,2,16,Nîmes,10.000 €,16,2775,7e,0,F. Gauvin,F. Gauvin,,,0,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,,"1'16""",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705290399,2019-02-18T01:00:03.000Z,0000-00-00 00:00:00
367,2019-02-17T05:00:00.000Z,Montauban,2270531058,1er,2400,14,Attelé,1,10.000 €,Fort Faverol,H,4,0,0,7,,,,,,0,DP,0,6 410 €,Da(18)Da7a11a,Da (18) Da 7a 11a Da Da 3a Da ,10,10,7,11,10,10,J. Chavatte,11a Da 1a 7a 3a Da 3a 7a 3a 2a 4a 2a 3a Da 10a 1a 5a Da Da 7a Da 1a 10a 13a 9a Da 6a Da Da Da 10a Da 11a 9a 6a (18) 10a 11a 6a Da 2a 3a Da Da 1a 5a 6a 4a 5a 2a 2a 8a 7a 8a 6a 3a Da 2a 3a Da 13a 1a 8a Da 2a 8a 10a 5a 1a Da Da 2a Da 11a 10a 3a 1a 1a 5a 1a 1a 1a 5a 11a 9a Da 4a Da Da 1a Da 1a 10a Da Da 4a 4a 9a 4a 1a 2a ,4,4,1,S. Roger,8a Da 4a Da 4a Da 5a 2a 10a 1a Da 2a Dm 11a 6m Da 10a 5m Da 7a 5a 5a 2m 10m 8m 6m 1a 4a Dm 4a 5a 4a 1a Da 3a 10a Da Da Da 7a 7a 9a 11a 2a 4a Dm Dm 5a Da 3a 7a 4a 9a 4a 4a 12a dist.a 10a 9a Da 3a Da 8a 4a 8a 8a 6a 5m 9a 2a 4a Da 6a 5m 5a 4a 11a 9a 5a 2m 13a Dm 6a 14a 4a 5a 11a Da Dm 9m Da Dm 1a 7a 7a Da Dm 1a (18) 4a 12a ,7,7,1,8,0,1,1151,71,221,298,40,94,Challans,12.000 €,14,2375,dai,0,F. Lecanu,S. Roger,,,0,,,,,,,,,,,,0,100,22.22,33.33,0,0,18,1,0,,,,,,,"1'17""9",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705310581,2019-02-17T23:37:18.000Z,0000-00-00 00:00:00
368,2019-02-17T05:00:00.000Z,Montauban,2270531058,6e,2400,14,Attelé,2,10.000 €,Felouque ,F,4,0,0,77,,,,,,0,0,0,2 700 €,(18)9a2a10a,(18) 9a 2a 10a ,9,2,10,0,0,0,Y. Lacombe,1a 7a 7a 1a 13a 2a 3a Da 1a 12a 8a 8a 9a (18) 10a 3a 1a 10a 9a Da 6a 8a 4a 4a 7a 9a Da Da Da 2a 8a 1a Da Da 11a Da 2a 7a 1a Da 10a 7a Da 6a 11a Da Da Da 2a Da Da Aa 5a Da Da 1a 4a 10a Da 2a 10a 5a Da 6a Da Da Da Da 5a Da Ta Da 1a 9a Da 5a 1a 1a 8a 2a 1a 4a 2a 10a 2a Da 8a 6a 2a 1a 1a 4a Da Da Da 5a 7a 7a 4a Da Da ,3,3,0,Mlle Chr. Garcia,9m 4m (18) 12m Da 9a 9m Dm Da 2a 11a 9a Da 10a Da 1a 8a 3m 8a 6m 8a 10a 5a Da Dm Da Da 3a Da 2m D 2 a Da Da 7m 10a Dm 1a Npl.a 6a Da 1m Da ,3,3,0,3,0,1,41,3,7,149,16,36,Lyon-Parilly,12.000 €,14,2850,9e,8.5,M. Messager,Mlle Chr. Garcia,,,0,,,,,,,,,,,,0,0,0,50,0,0,2,1,0,,,,,,,"1'19""6",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705310582,2019-02-17T23:37:18.000Z,0000-00-00 00:00:00
369,2019-02-17T05:00:00.000Z,Montauban,2270531058,8e,2400,14,Attelé,3,10.000 €,Foreman ,M,4,0,0,70,,,,,,0,0,0,2 940 €,(18)DaDaDaDa,(18) Da Da Da Da 7a 7a 3a (17) 8a 7a 5a ,10,10,10,10,7,7,Serge Peltier,Aa 9a 8a Da 2a 11a 2a 1a 7a Da Da 2a Da 4a 3a Da 5a 12a 1a 11a 4a D 1 a 9a Da 2a Da 13a 3a Da 2a 7a 8a 5a (18) 7a 2a Da 4a 12a 4a 5a 3a 6a 1a 1a 3a Da 2a 6a 6a Da Da 3a 8a 3a 11a 2a 1a 9a 5a 6a 3a 11a 1a Da 4a Da 4a Da 3a 1a 2a 1a 1a 4a 5a Da 7a Da 2a Da 9a 2a 6a 2a 8a 10a Da Da Da 9a 5a 1a Da 7a 8a 4a 4a 8a 6a Da ,3,3,0,Mlle Chr. Garcia,9m 4m (18) 12m Da 9a 9m Dm Da 2a 11a 9a Da 10a Da 1a 8a 3m 8a 6m 8a 10a 5a Da Dm Da Da 3a Da 2m D 2 a Da Da 7m 10a Dm 1a Npl.a 6a Da 1m Da ,3,3,0,10,0,1,41,3,7,498,59,157,Nîmes,10.000 €,13,2775,dai,0,F. Gauvin,Mlle Chr. Garcia,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,"1'19""2",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705310583,2019-02-17T23:37:18.000Z,0000-00-00 00:00:00
